Date,Trap,Latitude,Longitude,WnvPresent,year_month,NumMosquitos,station,carrier,jul,jun,may,oct,sep,species_pipiens,species_pipiens/restuans,species_restuans,species_salinarius,species_tarsalis,species_territans,species_unspecified_culex,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_y,day,month,drizzle,smoke,storm,snow,mist,rain,h_fog,fog,haze,week_y,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
2007-07-18,T062,41.800737,-87.71188000000001,0,"(2007, 7)",7,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T062,41.800737,-87.71188000000001,0,"(2007, 7)",7,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T062,41.800737,-87.71188000000001,0,"(2007, 7)",4,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T212,41.680946,-87.535198,0,"(2007, 7)",26,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T212,41.680946,-87.535198,0,"(2007, 7)",102,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T212,41.680946,-87.535198,0,"(2007, 7)",12,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T063,41.82561,-87.726549,0,"(2007, 7)",2,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T063,41.82561,-87.726549,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T215,41.686398,-87.531635,0,"(2007, 7)",21,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T215,41.686398,-87.531635,0,"(2007, 7)",13,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T215,41.686398,-87.531635,1,"(2007, 7)",50,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T215,41.686398,-87.531635,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T019,41.94983,-87.69845699999999,0,"(2007, 7)",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T036,41.837084999999995,-87.729384,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T036,41.837084999999995,-87.729384,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T036,41.837084999999995,-87.729384,0,"(2007, 7)",3,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T036,41.837084999999995,-87.729384,0,"(2007, 7)",1,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T031,41.801497999999995,-87.763416,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T031,41.801497999999995,-87.763416,0,"(2007, 7)",2,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T065,41.778296999999995,-87.752411,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T065,41.778296999999995,-87.752411,0,"(2007, 7)",2,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T129,41.891126,-87.61156,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T209,41.740641,-87.546587,0,"(2007, 7)",3,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T209,41.740641,-87.546587,0,"(2007, 7)",9,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T209,41.740641,-87.546587,0,"(2007, 7)",4,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T115,41.673408,-87.599862,0,"(2007, 7)",50,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T206,41.737052,-87.54306700000001,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T206,41.737052,-87.54306700000001,0,"(2007, 7)",3,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T206,41.737052,-87.54306700000001,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T138,41.726465000000005,-87.585413,0,"(2007, 7)",100,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T138,41.726465000000005,-87.585413,0,"(2007, 7)",76,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T138,41.726465000000005,-87.585413,0,"(2007, 7)",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T200,41.678618,-87.559308,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T200,41.678618,-87.559308,0,"(2007, 7)",42,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T200,41.678618,-87.559308,0,"(2007, 7)",4,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-18,T200,41.678618,-87.559308,0,"(2007, 7)",3,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,85,69,77,69,71,0,12,432,1924,0.0,0.92,29.18,29.83,10.3,24,10.6,2007,18,Jul,0,0,1,0,1,1,0,0,1,29,77.0,76.0,71.0,1.55,0.11,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,76.42087583428885,73.84655943532408,71.24516227162012,53.01060553311997
2007-07-19,T047,41.868142,-87.696269,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T091,41.862292,-87.64886,0,"(2007, 7)",2,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T061,41.801179,-87.679447,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T035,41.836644,-87.677737,0,"(2007, 7)",3,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T062,41.800737,-87.71188000000001,0,"(2007, 7)",1,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T212,41.680946,-87.535198,0,"(2007, 7)",14,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T212,41.680946,-87.535198,0,"(2007, 7)",418,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T212,41.680946,-87.535198,0,"(2007, 7)",6,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T212,41.680946,-87.535198,0,"(2007, 7)",1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T063,41.82561,-87.726549,0,"(2007, 7)",11,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T215,41.686398,-87.531635,0,"(2007, 7)",3,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T215,41.686398,-87.531635,0,"(2007, 7)",32,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T215,41.686398,-87.531635,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T215,41.686398,-87.531635,0,"(2007, 7)",1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T074,41.822536,-87.66634300000001,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T114,41.798697,-87.736812,0,"(2007, 7)",7,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T071,41.781416,-87.77653199999999,0,"(2007, 7)",1,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T066,41.77166,-87.703047,0,"(2007, 7)",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T065,41.778296999999995,-87.752411,0,"(2007, 7)",8,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T145,41.878114000000004,-87.629798,0,"(2007, 7)",1,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
2007-07-19,T209,41.740641,-87.546587,0,"(2007, 7)",7,2,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,82,63,73,62,66,0,8,433,1923,0.0,0.01,29.26,29.88,7.7,36,14.4,2007,19,Jul,0,0,0,0,1,0,0,0,1,29,73.0,77.0,74.0,0.16,1.55,0.39,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,68.48106337313598,70.93235828358331,73.84655943532408,61.695755329566644
