Date,Trap,Latitude,Longitude,WnvPresent,year_month,NumMosquitos,station,carrier,jul,jun,may,oct,sep,species_pipiens,species_pipiens/restuans,species_restuans,species_salinarius,species_tarsalis,species_territans,species_unspecified_culex,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_y,day,month,drizzle,smoke,storm,snow,mist,rain,h_fog,fog,haze,week_y,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
2013-08-29,T009,41.992478000000006,-87.862995,1,"(2013, 8)",65,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T009,41.992478000000006,-87.862995,0,"(2013, 8)",100,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T009,41.992478000000006,-87.862995,1,"(2013, 8)",31,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T900,41.974689,-87.890615,0,"(2013, 8)",15,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T900,41.974689,-87.890615,1,"(2013, 8)",266,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T900,41.974689,-87.890615,0,"(2013, 8)",179,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T900,41.974689,-87.890615,1,"(2013, 8)",135,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T900,41.974689,-87.890615,0,"(2013, 8)",13,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-08-29,T903,41.957799,-87.930995,0,"(2013, 8)",11,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,89,66,78,64,69,0,13,514,1832,0.0,0.0,29.29,30.01,3.9,10,4.7,2013,29,Aug,0,0,0,0,1,0,0,0,1,35,77.0,87.0,79.0,0.0,0.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,13,13.0,13.0,13.0,62.20636552235972,71.34839663111904,53.43026043413843,52.28097707329735
2013-09-06,T018,42.010412,-87.66214000000001,0,"(2013, 9)",2,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T011,41.944869,-87.832763,0,"(2013, 9)",16,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T011,41.944869,-87.832763,0,"(2013, 9)",2,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T011,41.944869,-87.832763,0,"(2013, 9)",1,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T228,41.951865999999995,-87.72505699999999,0,"(2013, 9)",16,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T228,41.951865999999995,-87.72505699999999,1,"(2013, 9)",16,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T228,41.951865999999995,-87.72505699999999,0,"(2013, 9)",1,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T002,41.95469,-87.800991,0,"(2013, 9)",37,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T002,41.95469,-87.800991,0,"(2013, 9)",53,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T220,41.963976,-87.69181,0,"(2013, 9)",32,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T220,41.963976,-87.69181,1,"(2013, 9)",50,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T003,41.964242,-87.757639,0,"(2013, 9)",13,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T003,41.964242,-87.757639,1,"(2013, 9)",35,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T223,41.973845000000004,-87.805059,1,"(2013, 9)",33,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T027,41.984809000000006,-87.728492,1,"(2013, 9)",19,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T027,41.984809000000006,-87.728492,0,"(2013, 9)",3,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T231,41.98728,-87.666066,0,"(2013, 9)",2,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T231,41.98728,-87.666066,0,"(2013, 9)",20,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T017,41.960615999999995,-87.777189,0,"(2013, 9)",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T017,41.960615999999995,-87.777189,0,"(2013, 9)",8,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T012,41.991429,-87.747113,0,"(2013, 9)",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T013,41.923738,-87.785288,1,"(2013, 9)",36,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T236,41.994679,-87.770899,1,"(2013, 9)",10,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T236,41.994679,-87.770899,0,"(2013, 9)",7,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T008,42.008314,-87.77792099999999,0,"(2013, 9)",16,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T008,42.008314,-87.77792099999999,0,"(2013, 9)",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T151,41.916265,-87.800515,1,"(2013, 9)",13,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T151,41.916265,-87.800515,0,"(2013, 9)",18,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T233,42.009876,-87.807277,1,"(2013, 9)",18,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T233,42.009876,-87.807277,1,"(2013, 9)",15,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T009,41.992478000000006,-87.862995,1,"(2013, 9)",30,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T009,41.992478000000006,-87.862995,0,"(2013, 9)",27,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,0,"(2013, 9)",7,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,0,"(2013, 9)",110,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,1,"(2013, 9)",85,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,0,"(2013, 9)",87,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,1,"(2013, 9)",221,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,0,"(2013, 9)",26,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T900,41.974689,-87.890615,1,"(2013, 9)",14,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-06,T903,41.957799,-87.930995,0,"(2013, 9)",20,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,86,57,72,58,64,0,7,522,1819,0.0,0.0,29.38,30.11,4.7,20,6.0,2013,6,Sep,0,0,0,0,0,0,0,0,0,36,70.0,72.0,70.0,0.0,0.0,0.0,1900-01-01 05:22:00,1900-01-01 18:19:00,12,13.0,13.0,13.0,61.437063674694436,54.84248708737445,55.12957950056293,70.61483878390642
2013-09-12,T018,42.010412,-87.66214000000001,0,"(2013, 9)",8,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T011,41.944869,-87.832763,1,"(2013, 9)",9,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T011,41.944869,-87.832763,0,"(2013, 9)",17,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T228,41.951865999999995,-87.72505699999999,0,"(2013, 9)",5,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T228,41.951865999999995,-87.72505699999999,0,"(2013, 9)",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T002,41.95469,-87.800991,1,"(2013, 9)",32,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T002,41.95469,-87.800991,0,"(2013, 9)",12,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
2013-09-12,T220,41.963976,-87.69181,0,"(2013, 9)",12,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,82,62,72,59,64,0,7,528,1809,0.0,0.001,29.28,29.98,7.0,35,9.4,2013,12,Sep,0,0,0,0,0,0,0,0,0,37,84.0,87.0,75.0,0.001,0.0,0.0,1900-01-01 05:28:00,1900-01-01 18:09:00,12,12.0,12.0,12.0,63.675808647844846,54.87547737854815,44.91646900283385,71.14141311571079
